0.0741623	0.0643607	0.0291929	-0.0015446	-0.044939	-0.1567886
0.0982546	0.0848829	0.0443734	0.0157579	-0.028889	-0.1439926
0.1310048	0.1113653	0.0652869	0.0316313	-0.0172183	-0.133846
0.1844059	0.1462497	0.0909289	0.0567164	0.002405	-0.1219292
0.3102349	0.2096565	0.1446695	0.1025585	0.0415411	-0.1020405
0.6531742	0.2930824	0.2146138	0.1700815	0.1042858	-0.057641
1.136421	0.4797684	0.3628597	0.3168844	0.2490633	0.0800679
-1.999914	-1.128522	-0.9013858	-0.8002369	-0.723675	-0.7209439
-1.400741	-1.09566	-0.9815757	-0.9318775	-0.896171	-0.9204559
-0.8745686	-0.8494965	-0.8214178	-0.8152102	-0.8198208	-0.8624027
-0.4531955	-0.4995897	-0.4795924	-0.4801405	-0.4938256	-0.5681445
-0.2174551	-0.2500506	-0.2609226	-0.2753248	-0.3024969	-0.3969641
-0.1372293	-0.1540457	-0.1741321	-0.1916918	-0.217758	-0.3157937
-0.0957049	-0.1045567	-0.1264396	-0.1458663	-0.1718007	-0.2665373
-0.0689484	-0.0741589	-0.0983676	-0.1161973	-0.1366023	-0.2284975
-0.0491904	-0.0505022	-0.0722334	-0.0861878	-0.1046344	-0.1951287
-0.0330493	-0.0330596	-0.053093	-0.066732	-0.0823896	-0.1675372
-0.0189756	-0.0166497	-0.0367874	-0.0500587	-0.0661639	-0.1474167
-0.0057085	-0.0021666	-0.020953	-0.0345267	-0.0507166	-0.1308452
0.0077257	0.011458	-0.0072137	-0.020613	-0.0401255	-0.118716
0.021745	0.0250004	0.0057367	-0.010595	-0.0320163	-0.1093992
0.0368449	0.0413161	0.0218983	0.00418	-0.0216389	-0.0985699
0.0536713	0.0544639	0.0325064	0.0133224	-0.0163951	-0.0956997
0.0732695	0.0736342	0.0482371	0.0284265	-0.0035354	-0.0820279
0.0968816	0.0914123	0.0661518	0.0435878	0.0090869	-0.0703594
0.1285664	0.115735	0.085241	0.0603778	0.0231593	-0.067718
0.1797039	0.1448319	0.1045577	0.0762734	0.0321864	-0.0653839
0.2966443	0.1967994	0.1443578	0.1106153	0.0556371	-0.0565795
0.6134417	0.2583139	0.1879438	0.1429214	0.0836029	-0.0475652
1.109977	0.381197	0.2942776	0.2579753	0.189513	0.071774
-1.999898	-1.25692	-1.039295	-0.9479139	-0.8758662	-0.8554494
-1.474607	-1.166743	-1.065909	-1.013957	-0.9741187	-0.9829548
-0.9981831	-0.9468729	-0.937566	-0.9294602	-0.9339278	-0.9556719
-0.6702193	-0.6685706	-0.6487954	-0.6467687	-0.6564804	-0.7032081
-0.3572572	-0.3801846	-0.3761744	-0.3802804	-0.3916344	-0.4459006
-0.2127916	-0.2185585	-0.2292919	-0.243974	-0.2685419	-0.3315253
-0.1390674	-0.1325286	-0.1507057	-0.1713068	-0.1963645	-0.2601199
-0.0941791	-0.0868436	-0.1068831	-0.1242411	-0.1479869	-0.2061575
-0.0642534	-0.0522141	-0.0719111	-0.0909752	-0.1111466	-0.1665531
-0.0420413	-0.0317199	-0.0538375	-0.0646125	-0.0786744	-0.1343217
-0.0234807	-0.0109425	-0.0291716	-0.0404588	-0.0523595	-0.103154
-0.0070322	0.0077398	-0.0106804	-0.0222998	-0.0340126	-0.0840352
0.0093267	0.0228197	0.0093928	-0.0038718	-0.0165871	-0.0593443
0.0263251	0.0399423	0.0243238	0.0116284	-0.0093827	-0.0561219
0.0448018	0.0574261	0.0411031	0.023322	0.0001953	-0.0500134
0.0658715	0.0769805	0.0602286	0.0412795	0.0201251	-0.0320891
0.0906115	0.0978456	0.0790755	0.0614152	0.037516	-0.0175804
0.1220423	0.1218033	0.0980638	0.0777569	0.0515717	-0.0082358
